time_s,max_T_C,min_T_C,max_abs_dTdt_C_per_min,conv_ramp
13764,332.326,79.96,112.162,7.43721e-05
13770,332.236,80.0338,112.204,7.43782e-05
13776,332.207,80.0574,112.03,7.43974e-05
13782,332.118,80.1311,112.072,7.44035e-05
13788,332.089,80.1547,111.898,7.44227e-05
13794,331.999,80.2285,111.94,7.44289e-05
13800,331.971,80.2521,111.766,7.44481e-05
13806,331.881,80.326,111.808,7.44543e-05
13812,331.852,80.3496,111.635,7.44735e-05
13818,331.763,80.4235,111.677,7.44797e-05
13824,331.734,80.4471,111.504,7.44989e-05
13830,331.644,80.521,111.546,7.45051e-05
13836,331.615,80.5446,111.373,7.45244e-05
13842,331.526,80.6186,111.415,7.45306e-05
13848,331.497,80.6422,111.242,7.45499e-05
13854,331.407,80.7162,111.284,7.4556e-05
13860,331.378,80.7398,111.112,7.45754e-05
13866,331.288,80.8138,111.154,7.45816e-05
13872,331.26,80.8375,110.982,7.46009e-05
13878,331.17,80.9115,111.024,7.46071e-05
13884,331.141,80.9351,110.852,7.46265e-05
13890,331.051,81.0093,110.894,7.46327e-05
13896,331.022,81.0329,110.723,7.46521e-05
13902,330.932,81.107,110.765,7.46583e-05
13908,330.904,81.1307,110.593,7.46777e-05
13914,330.814,81.2049,110.635,7.46839e-05
13920,330.785,81.2285,110.464,7.47033e-05
13926,330.695,81.3027,110.507,7.47095e-05
13932,330.666,81.3263,110.336,7.4729e-05
13938,330.576,81.4006,110.378,7.47352e-05
13944,330.548,81.4242,110.207,7.47547e-05
13950,330.457,81.4985,110.249,7.47609e-05
13956,330.429,81.5221,110.079,7.47804e-05
13962,330.339,81.5965,110.121,7.47866e-05
13968,330.31,81.6201,109.951,7.48062e-05
13974,330.22,81.6945,109.993,7.48124e-05
13980,330.191,81.7181,109.824,7.48319e-05
13986,330.101,81.7925,109.866,7.48382e-05
13992,330.072,81.8161,109.696,7.48577e-05
13998,329.982,81.8906,109.738,7.4864e-05
14004,329.953,81.9142,109.569,7.48836e-05
14010,329.863,81.9887,109.611,7.48898e-05
14016,329.834,82.0123,109.442,7.49094e-05
14022,329.744,82.0868,109.484,7.49156e-05
14028,329.715,82.1104,109.315,7.49353e-05
14034,329.625,82.185,109.358,7.49415e-05
14040,329.596,82.2086,109.189,7.49612e-05
14046,329.506,82.2832,109.231,7.49674e-05
14052,329.477,82.3068,109.063,7.49871e-05
14058,329.387,82.3814,109.105,7.49934e-05
14064,329.358,82.405,108.937,7.50131e-05
14070,329.268,82.4797,108.979,7.50193e-05
14076,329.239,82.5033,108.811,7.50391e-05
14082,329.149,82.578,108.854,7.50453e-05
14088,329.12,82.6016,108.686,7.50651e-05
14094,329.03,82.6763,108.728,7.50713e-05
14100,329.001,82.6999,108.561,7.50911e-05
14106,328.911,82.7747,108.603,7.50973e-05
14112,328.882,82.7983,108.436,7.51171e-05
14118,328.792,82.8731,108.478,7.51234e-05
14124,328.763,82.8967,108.311,7.51432e-05
14130,328.672,82.9715,108.353,7.51495e-05
14136,328.644,82.9951,108.186,7.51693e-05
14142,328.553,83.0699,108.229,7.51756e-05
14148,328.525,83.0935,108.062,7.51954e-05
14154,328.434,83.1684,108.104,7.52017e-05
14160,328.406,83.192,107.938,7.52216e-05
14166,328.315,83.2669,107.98,7.52278e-05
14172,328.286,83.2905,107.814,7.52477e-05
14178,328.196,83.3655,107.857,7.5254e-05
14184,328.167,83.3891,107.691,7.52739e-05
14190,328.076,83.4641,107.733,7.52802e-05
14196,328.048,83.4876,107.567,7.53002e-05
14202,327.957,83.5627,107.61,7.53064e-05
14208,327.929,83.5862,107.444,7.53264e-05
14214,327.838,83.6613,107.487,7.53327e-05
14220,327.809,83.6849,107.321,7.53527e-05
14226,327.719,83.76,107.364,7.53589e-05
14232,327.69,83.7835,107.199,7.53789e-05
14238,327.599,83.8586,107.241,7.53852e-05
14244,327.571,83.8822,107.076,7.54053e-05
14250,327.48,83.9573,107.119,7.54115e-05
14256,327.452,83.9809,106.954,7.54316e-05
14262,327.361,84.0561,106.997,7.54379e-05
14268,327.332,84.0796,106.832,7.5458e-05
14274,327.241,84.1548,106.875,7.54642e-05
14280,327.213,84.1784,106.71,7.54843e-05
14286,327.122,84.2536,106.753,7.54906e-05
14292,327.094,84.2772,106.589,7.55107e-05
14298,327.003,84.3524,106.631,7.5517e-05
14304,326.974,84.376,106.467,7.55372e-05
14310,326.883,84.4513,106.51,7.55435e-05
14316,326.855,84.4748,106.346,7.55636e-05
14322,326.764,84.5501,106.389,7.55699e-05
14328,326.736,84.5737,106.225,7.55901e-05
14334,326.645,84.649,106.268,7.55964e-05
14340,326.616,84.6726,106.105,7.56166e-05
14346,326.525,84.7479,106.147,7.56229e-05
14352,326.497,84.7715,105.984,7.56431e-05
14358,326.406,84.8469,106.027,7.56494e-05
14364,326.378,84.8704,105.864,7.56696e-05
14370,326.287,84.9458,105.906,7.56759e-05
14376,326.258,84.9693,105.744,7.56962e-05
14382,326.167,85.0448,105.786,7.57025e-05
14388,326.139,85.0683,105.624,7.57228e-05
14394,326.048,85.1438,105.666,7.57291e-05
14400,326.019,85.1673,105.504,7.57494e-05
14406,325.928,85.2428,105.547,7.57557e-05
14412,325.9,85.2663,105.385,7.5776e-05
14418,325.809,85.3419,105.427,7.57823e-05
14424,325.781,85.3654,105.265,7.58027e-05
14430,325.69,85.4409,105.308,7.5809e-05
14436,325.661,85.4644,105.146,7.58293e-05
14442,325.57,85.54,105.189,7.58357e-05
14448,325.542,85.5635,105.028,7.5856e-05
14454,325.451,85.6391,105.07,7.58624e-05
14460,325.422,85.6626,104.909,7.58827e-05
14466,325.331,85.7382,104.952,7.58891e-05
14472,325.303,85.7617,104.79,7.59095e-05
14478,325.212,85.8374,104.833,7.59158e-05
14484,325.184,85.8608,104.672,7.59362e-05
14490,325.093,85.9365,104.715,7.59426e-05
14496,325.064,85.96,104.554,7.5963e-05
14502,324.973,86.0357,104.597,7.59693e-05
14508,324.945,86.0592,104.436,7.59898e-05
14514,324.854,86.1349,104.479,7.59961e-05
14520,324.825,86.1584,104.319,7.60166e-05
14526,324.734,86.2341,104.361,7.6023e-05
14532,324.706,86.2576,104.201,7.60435e-05
14538,324.615,86.3334,104.244,7.60498e-05
14544,324.587,86.3568,104.084,7.60703e-05
14550,324.495,86.4326,104.126,7.60767e-05
14556,324.467,86.4561,103.967,7.60972e-05
14562,324.376,86.5319,104.009,7.61036e-05
14568,324.348,86.5553,103.85,7.61241e-05
14574,324.257,86.6312,103.892,7.61305e-05
14580,324.228,86.6546,103.733,7.6151e-05
14586,324.137,86.7305,103.776,7.61574e-05
14592,324.109,86.7539,103.616,7.6178e-05
14598,324.018,86.8298,103.659,7.61843e-05
14604,323.99,86.8532,103.5,7.6205e-05
14610,323.898,86.9291,103.543,7.62113e-05
14616,323.87,86.9525,103.384,7.62319e-05
14622,323.779,87.0285,103.427,7.62383e-05
14628,323.751,87.0519,103.268,7.62589e-05
14634,323.66,87.1279,103.311,7.62653e-05
14640,323.632,87.1512,103.152,7.6286e-05
14646,323.54,87.2272,103.195,7.62923e-05
14652,323.512,87.2506,103.036,7.6313e-05
14658,323.421,87.3266,103.079,7.63194e-05
14664,323.393,87.35,102.921,7.63401e-05
14670,323.302,87.426,102.964,7.63465e-05
14676,323.273,87.4494,102.806,7.63672e-05
14682,323.182,87.5254,102.849,7.63735e-05
14688,323.154,87.5488,102.691,7.63943e-05
14694,323.063,87.6249,102.733,7.64007e-05
14700,323.035,87.6482,102.576,7.64214e-05
14706,322.943,87.7243,102.619,7.64278e-05
14712,322.915,87.7477,102.461,7.64486e-05
14718,322.824,87.8238,102.504,7.64549e-05
14724,322.796,87.8471,102.346,7.64757e-05
14730,322.705,87.9233,102.389,7.64821e-05
14736,322.677,87.9466,102.232,7.65029e-05
14742,322.585,88.0227,102.275,7.65093e-05
14748,322.557,88.046,102.118,7.65301e-05
14754,322.466,88.1222,102.161,7.65365e-05
14760,322.438,88.1455,102.004,7.65573e-05
14766,322.347,88.2217,102.047,7.65637e-05
14772,322.319,88.245,101.89,7.65846e-05
14778,322.228,88.3213,101.933,7.6591e-05
14784,322.2,88.3445,101.776,7.66118e-05
14790,322.108,88.4208,101.819,7.66182e-05
14796,322.08,88.4441,101.663,7.66391e-05
14802,321.989,88.5203,101.706,7.66455e-05
14808,321.961,88.5436,101.549,7.66664e-05
14814,321.87,88.6199,101.592,7.66728e-05
14820,321.842,88.6431,101.436,7.66938e-05
14826,321.75,88.7194,101.479,7.67001e-05
14832,321.723,88.7427,101.323,7.67211e-05
14838,321.631,88.819,101.366,7.67275e-05
14844,321.603,88.8422,101.21,7.67485e-05
14850,321.512,88.9186,101.253,7.67548e-05
14856,321.484,88.9418,101.098,7.67758e-05
14862,321.393,89.0182,101.14,7.67822e-05
14868,321.365,89.0414,100.985,7.68032e-05
14874,321.274,89.1178,101.028,7.68096e-05
14880,321.246,89.141,100.873,7.68306e-05
14886,321.154,89.2174,100.916,7.6837e-05
14892,321.127,89.2405,100.76,7.68581e-05
14898,321.035,89.317,100.803,7.68645e-05
14904,321.007,89.3401,100.648,7.68855e-05
14910,320.916,89.4166,100.691,7.68919e-05
14916,320.888,89.4398,100.537,7.6913e-05
14922,320.797,89.5162,100.579,7.69194e-05
14928,320.769,89.5394,100.425,7.69405e-05
14934,320.678,89.6158,100.468,7.69469e-05
14940,320.65,89.639,100.313,7.6968e-05
14946,320.559,89.7155,100.356,7.69744e-05
14952,320.531,89.7386,100.202,7.69955e-05
14958,320.44,89.8151,100.245,7.70019e-05
14964,320.412,89.8383,100.091,7.70231e-05
14970,320.32,89.9148,100.133,7.70295e-05
14976,320.293,89.9379,99.9794,7.70506e-05
14982,320.201,90.0144,100.022,7.7057e-05
14988,320.174,90.0375,99.8685,7.70782e-05
14994,320.082,90.1141,99.9115,7.70846e-05
15000,320.055,90.1372,99.7577,7.71058e-05
15006,319.963,90.2138,99.8007,7.71122e-05
15012,319.936,90.2368,99.647,7.71334e-05
15018,319.844,90.3134,99.69,7.71398e-05
15024,319.817,90.3365,99.5366,7.71611e-05
15030,319.725,90.4131,99.5795,7.71675e-05
15036,319.698,90.4362,99.4262,7.71887e-05
15042,319.606,90.5128,99.4692,7.71951e-05
15048,319.579,90.5358,99.316,7.72164e-05
15054,319.487,90.6125,99.359,7.72228e-05
15060,319.46,90.6355,99.206,7.72441e-05
15066,319.368,90.7122,99.249,7.72505e-05
15072,319.341,90.7352,99.0961,7.72718e-05
15078,319.249,90.8119,99.1391,7.72782e-05
15084,319.222,90.8349,98.9864,7.72995e-05
15090,319.131,90.9115,99.0293,7.73059e-05
15096,319.103,90.9346,98.8768,7.73273e-05
15102,319.012,91.0112,98.9198,7.73337e-05
15108,318.984,91.0342,98.7673,7.7355e-05
15114,318.893,91.1109,98.8103,7.73614e-05
15120,318.865,91.1339,98.658,7.73828e-05
15126,318.774,91.2106,98.701,7.73892e-05
15132,318.747,91.2336,98.5489,7.74106e-05
15138,318.655,91.3104,98.5918,7.7417e-05
15144,318.628,91.3333,98.4398,7.74384e-05
15150,318.536,91.4101,98.4828,7.74448e-05
15156,318.509,91.433,98.331,7.74663e-05
15162,318.418,91.5098,98.374,7.74727e-05
15168,318.39,91.5327,98.2222,7.74941e-05
15174,318.299,91.6095,98.2652,7.75005e-05
15180,318.271,91.6324,98.1137,7.7522e-05
15186,318.18,91.7092,98.1566,7.75284e-05
15192,318.153,91.7321,98.0052,7.75499e-05
15198,318.061,91.8089,98.0482,7.75563e-05
15204,318.034,91.8318,97.8969,7.75778e-05
15210,317.943,91.9086,97.9399,7.75842e-05
15216,317.915,91.9315,97.7887,7.76057e-05
15222,317.824,92.0083,97.8317,7.76121e-05
15228,317.797,92.0312,97.6807,7.76336e-05
15234,317.705,92.108,97.7237,7.764e-05
15240,317.678,92.1309,97.5728,7.76616e-05
15246,317.587,92.2078,97.6158,7.7668e-05
15252,317.559,92.2306,97.4651,7.76895e-05
15258,317.468,92.3075,97.5081,7.76959e-05
15264,317.441,92.3303,97.3574,7.77175e-05
15270,317.349,92.4072,97.4004,7.77239e-05
15276,317.322,92.43,97.25,7.77455e-05
15282,317.231,92.5069,97.293,7.77519e-05
15288,317.204,92.5297,97.1426,7.77735e-05
15294,317.112,92.6066,97.1856,7.778e-05
15300,317.085,92.6294,97.0354,7.78016e-05
15306,316.994,92.7063,97.0784,7.7808e-05
15312,316.967,92.7291,96.9283,7.78296e-05
15318,316.875,92.806,96.9713,7.7836e-05
15324,316.848,92.8288,96.8214,7.78577e-05
15330,316.757,92.9057,96.8644,7.78641e-05
15336,316.73,92.9285,96.7146,7.78858e-05
15342,316.639,93.0054,96.7575,7.78922e-05
15348,316.611,93.0282,96.6079,7.79139e-05
15354,316.52,93.1051,96.6509,7.79203e-05
15360,316.493,93.1279,96.5013,7.7942e-05
15366,316.402,93.2048,96.5443,7.79484e-05
15372,316.375,93.2276,96.3949,7.79701e-05
15378,316.283,93.3045,96.4379,7.79766e-05
15384,316.256,93.3272,96.2886,7.79983e-05
15390,316.165,93.4042,96.3316,7.80047e-05
15396,316.138,93.4269,96.1824,7.80265e-05
15402,316.047,93.5039,96.2254,7.80329e-05
15408,316.02,93.5266,96.0764,7.80546e-05
15414,315.928,93.6036,96.1194,7.80611e-05
15420,315.902,93.6263,95.9705,7.80828e-05
15426,315.81,93.7032,96.0135,7.80893e-05
15432,315.783,93.7259,95.8647,7.81111e-05
15438,315.692,93.8029,95.9077,7.81175e-05
15444,315.665,93.8256,95.759,7.81393e-05
15450,315.574,93.9026,95.802,7.81457e-05
15456,315.547,93.9252,95.6535,7.81675e-05
15462,315.456,94.0023,95.6965,7.8174e-05
15468,315.429,94.0249,95.5481,7.81958e-05
15474,315.338,94.1019,95.5911,7.82022e-05
15480,315.311,94.1245,95.4428,7.82241e-05
15486,315.219,94.2016,95.4858,7.82305e-05
15492,315.193,94.2242,95.3377,7.82524e-05
15498,315.101,94.3012,95.3806,7.82588e-05
15504,315.075,94.3238,95.2326,7.82807e-05
15510,314.983,94.4009,95.2756,7.82871e-05
15516,314.957,94.4234,95.1277,7.8309e-05
15522,314.865,94.5005,95.1707,7.83154e-05
15528,314.839,94.5231,95.0229,7.83374e-05
15534,314.747,94.6001,95.0659,7.83438e-05
15540,314.721,94.6227,94.9182,7.83657e-05
15546,314.629,94.6998,94.9612,7.83721e-05
15552,314.603,94.7223,94.8137,7.83941e-05
15558,314.511,94.7994,94.8566,7.84005e-05
15564,314.485,94.8219,94.7093,7.84225e-05
15570,314.393,94.899,94.7522,7.84289e-05
15576,314.367,94.9215,94.6049,7.84509e-05
15582,314.276,94.9986,94.6479,7.84573e-05
15588,314.249,95.0211,94.5007,7.84793e-05
15594,314.158,95.0982,94.5437,7.84857e-05
15600,314.131,95.1207,94.3967,7.85078e-05
15606,314.04,95.1978,94.4396,7.85142e-05
15612,314.013,95.2202,94.2927,7.85362e-05
15618,313.922,95.2974,94.3356,7.85426e-05
15624,313.896,95.3198,94.1889,7.85647e-05
15630,313.804,95.3969,94.2318,7.85711e-05
15636,313.778,95.4194,94.0851,7.85932e-05
15642,313.687,95.4965,94.128,7.85996e-05
15648,313.66,95.5189,93.9815,7.86217e-05
15654,313.569,95.5961,94.0244,7.86281e-05
15660,313.543,95.6185,93.878,7.86502e-05
15666,313.451,95.6956,93.9209,7.86566e-05
15672,313.425,95.718,93.7746,7.86787e-05
15678,313.334,95.7951,93.8175,7.86851e-05
15684,313.307,95.8175,93.6714,7.87073e-05
15690,313.216,95.8947,93.7142,7.87137e-05
15696,313.19,95.917,93.5682,7.87358e-05
15702,313.099,95.9942,93.6111,7.87422e-05
15708,313.072,96.0166,93.4652,7.87644e-05
15714,312.981,96.0937,93.508,7.87708e-05
15720,312.955,96.1161,93.3622,7.8793e-05
15726,312.864,96.1932,93.4051,7.87994e-05
15732,312.837,96.2155,93.2594,7.88216e-05
15738,312.746,96.2927,93.3022,7.8828e-05
15744,312.72,96.315,93.1567,7.88502e-05
15750,312.629,96.3922,93.1995,7.88566e-05
15756,312.602,96.4145,93.0541,7.88789e-05
15762,312.511,96.4917,93.0969,7.88853e-05
15768,312.485,96.5139,92.9516,7.89075e-05
15774,312.394,96.5911,92.9944,7.89139e-05
15780,312.368,96.6134,92.8492,7.89362e-05
15786,312.277,96.6906,92.892,7.89426e-05
15792,312.25,96.7128,92.7469,7.89649e-05
15798,312.159,96.79,92.7897,7.89713e-05
15804,312.133,96.8123,92.6448,7.89936e-05
15810,312.042,96.8895,92.6876,7.9e-05
15816,312.016,96.9117,92.5427,7.90223e-05
15822,311.925,96.9889,92.5855,7.90287e-05
15828,311.899,97.0111,92.4408,7.9051e-05
15834,311.808,97.0883,92.4835,7.90574e-05
15840,311.781,97.1105,92.3389,7.90797e-05
15846,311.69,97.1877,92.3817,7.90862e-05
15852,311.664,97.2099,92.2372,7.91085e-05
15858,311.573,97.2871,92.28,7.91149e-05
15864,311.547,97.3092,92.1356,7.91373e-05
15870,311.456,97.3864,92.1783,7.91437e-05
15876,311.43,97.4086,92.034,7.91661e-05
15882,311.339,97.4858,92.0768,7.91725e-05
15888,311.313,97.5079,91.9326,7.91949e-05
15894,311.222,97.5851,91.9753,7.92013e-05
15900,311.196,97.6073,91.8313,7.92237e-05
15906,311.105,97.6845,91.874,7.92301e-05
15912,311.079,97.7066,91.7301,7.92525e-05
15918,310.988,97.7838,91.7728,7.92589e-05
15924,310.962,97.8059,91.629,7.92814e-05
15930,310.871,97.8831,91.6717,7.92878e-05
15936,310.845,97.9052,91.5279,7.93102e-05
15942,310.754,97.9824,91.5706,7.93166e-05
15948,310.728,98.0045,91.427,7.93391e-05
15954,310.638,98.0817,91.4697,7.93455e-05
15960,310.612,98.1037,91.3262,7.9368e-05
15966,310.521,98.181,91.3689,7.93744e-05
15972,310.495,98.203,91.2255,7.93969e-05
15978,310.404,98.2802,91.2682,7.94033e-05
15984,310.378,98.3022,91.1249,7.94258e-05
15990,310.287,98.3795,91.1676,7.94322e-05
15996,310.261,98.4014,91.0244,7.94547e-05
16002,310.171,98.4787,91.0671,7.94611e-05
16008,310.145,98.5007,90.924,7.94837e-05
16014,310.054,98.5779,90.9667,7.94901e-05
16020,310.028,98.5999,90.8237,7.95126e-05
16026,309.937,98.6771,90.8663,7.9519e-05
16032,309.912,98.699,90.7235,7.95416e-05
16038,309.821,98.7763,90.7661,7.9548e-05
16044,309.795,98.7982,90.6234,7.95706e-05
16050,309.704,98.8755,90.666,7.9577e-05
16056,309.678,98.8974,90.5234,7.95996e-05
16062,309.588,98.9746,90.566,7.9606e-05
16068,309.562,98.9965,90.4235,7.96286e-05
16074,309.471,99.0737,90.4661,7.9635e-05
16080,309.445,99.0956,90.3237,7.96577e-05
16086,309.355,99.1729,90.3662,7.96641e-05
16092,309.329,99.1947,90.2239,7.96867e-05
16098,309.238,99.272,90.2665,7.96931e-05
16104,309.213,99.2938,90.1243,7.97158e-05
16110,309.122,99.3711,90.1669,7.97222e-05
16116,309.096,99.3929,90.0248,7.97448e-05
16122,309.006,99.4701,90.0673,7.97512e-05
16128,308.98,99.492,89.9254,7.97739e-05
16134,308.889,99.5692,89.9679,7.97803e-05
16140,308.864,99.591,89.826,7.9803e-05
16146,308.773,99.6683,89.8685,7.98094e-05
16152,308.748,99.69,89.7268,7.98321e-05
16158,308.657,99.7673,89.7693,7.98385e-05
16164,308.631,99.789,89.6276,7.98613e-05
16170,308.541,99.8663,89.6701,7.98677e-05
16176,308.515,99.888,89.5286,7.98904e-05
16182,308.425,99.9653,89.571,7.98968e-05
16188,308.399,99.987,89.4296,7.99196e-05
16194,308.309,100.064,89.4721,7.9926e-05
16200,308.283,100.086,89.3307,7.99487e-05
16206,308.192,100.163,89.3732,7.99551e-05
16212,308.167,100.185,89.2319,7.99779e-05
16218,308.076,100.262,89.2744,7.99843e-05
16224,308.051,100.284,89.1333,8.00071e-05
16230,307.96,100.361,89.1757,8.00135e-05
16236,307.935,100.383,89.0347,8.00363e-05
16242,307.845,100.46,89.0771,8.00427e-05
16248,307.819,100.482,88.9362,8.00656e-05
16254,307.729,100.559,88.9785,8.0072e-05
16260,307.703,100.581,88.8377,8.00948e-05
16266,307.613,100.658,88.8801,8.01012e-05
16272,307.587,100.679,88.7394,8.01241e-05
16278,307.497,100.757,88.7818,8.01305e-05
16284,307.472,100.778,88.6412,8.01533e-05
16290,307.381,100.855,88.6835,8.01597e-05
16296,307.356,100.877,88.543,8.01826e-05
16302,307.265,100.954,88.5854,8.0189e-05
16308,307.24,100.976,88.445,8.02119e-05
16314,307.15,101.053,88.4873,8.02183e-05
16320,307.125,101.075,88.347,8.02412e-05
16326,307.034,101.152,88.3893,8.02476e-05
16332,307.009,101.173,88.2491,8.02706e-05
16338,306.918,101.251,88.2914,8.02769e-05
16344,306.893,101.272,88.1513,8.02999e-05
16350,306.803,101.349,88.1936,8.03063e-05
16356,306.778,101.371,88.0536,8.03292e-05
16362,306.687,101.448,88.0959,8.03356e-05
16368,306.662,101.47,87.956,8.03586e-05
16374,306.572,101.547,87.9982,8.0365e-05
16380,306.547,101.568,87.8585,8.0388e-05
16386,306.456,101.645,87.9007,8.03944e-05
16392,306.431,101.667,87.761,8.04174e-05
16398,306.341,101.744,87.8032,8.04238e-05
16404,306.316,101.766,87.6637,8.04468e-05
16410,306.226,101.843,87.7059,8.04532e-05
16416,306.201,101.864,87.5664,8.04762e-05
16422,306.11,101.941,87.6086,8.04826e-05
16428,306.085,101.963,87.4692,8.05056e-05
16434,305.995,102.04,87.5114,8.0512e-05
16440,305.97,102.061,87.3721,8.05351e-05
16446,305.88,102.139,87.4142,8.05415e-05
16452,305.855,102.16,87.2751,8.05645e-05
16458,305.764,102.237,87.3172,8.05709e-05
16464,305.74,102.258,87.1781,8.0594e-05
16470,305.649,102.336,87.2203,8.06004e-05
16476,305.624,102.357,87.0813,8.06235e-05
16482,305.534,102.434,87.1234,8.06299e-05
16488,305.509,102.456,86.9845,8.0653e-05
16494,305.419,102.533,87.0266,8.06594e-05
16500,305.394,102.554,86.8878,8.06825e-05
16506,305.304,102.631,86.9299,8.06889e-05
16512,305.279,102.652,86.7912,8.0712e-05
16518,305.189,102.73,86.8333,8.07184e-05
16524,305.164,102.751,86.6947,8.07416e-05
16530,305.074,102.828,86.7367,8.07479e-05
16536,305.049,102.849,86.5983,8.07711e-05
16542,304.959,102.927,86.6403,8.07775e-05
16548,304.934,102.948,86.5019,8.08007e-05
16554,304.844,103.025,86.5439,8.08071e-05
16560,304.82,103.046,86.4056,8.08303e-05
16566,304.729,103.123,86.4476,8.08366e-05
16572,304.705,103.144,86.3094,8.08598e-05
16578,304.615,103.222,86.3514,8.08662e-05
16584,304.59,103.243,86.2133,8.08895e-05
16590,304.5,103.32,86.2552,8.08958e-05
16596,304.475,103.341,86.1173,8.09191e-05
16602,304.385,103.418,86.1592,8.09254e-05
16608,304.361,103.439,86.0213,8.09487e-05
16614,304.271,103.517,86.0632,8.09551e-05
16620,304.246,103.538,85.9254,8.09783e-05
16626,304.156,103.615,85.9673,8.09847e-05
16632,304.131,103.636,85.8296,8.1008e-05
16638,304.041,103.713,85.8715,8.10144e-05
16644,304.017,103.734,85.7339,8.10377e-05
16650,303.927,103.811,85.7758,8.1044e-05
16656,303.902,103.832,85.6383,8.10674e-05
16662,303.812,103.91,85.6801,8.10737e-05
16668,303.788,103.931,85.5427,8.10971e-05
16674,303.698,104.008,85.5845,8.11034e-05
16680,303.673,104.029,85.4472,8.11268e-05
16686,303.583,104.106,85.489,8.11331e-05
16692,303.559,104.127,85.3518,8.11565e-05
16698,303.469,104.204,85.3936,8.11628e-05
16704,303.445,104.225,85.2565,8.11862e-05
16710,303.355,104.302,85.2982,8.11926e-05
16716,303.33,104.323,85.1612,8.1216e-05
16722,303.24,104.4,85.203,8.12223e-05
16728,303.216,104.421,85.0661,8.12457e-05
16734,303.126,104.498,85.1078,8.12521e-05
16740,303.102,104.519,84.971,8.12755e-05
16746,303.012,104.596,85.0127,8.12818e-05
16752,302.988,104.617,84.8759,8.13053e-05
16758,302.898,104.694,84.9176,8.13116e-05
16764,302.874,104.715,84.781,8.13351e-05
16770,302.784,104.792,84.8226,8.13414e-05
16776,302.759,104.813,84.6861,8.13649e-05
16782,302.67,104.89,84.7277,8.13712e-05
16788,302.645,104.911,84.5913,8.13947e-05
16794,302.556,104.988,84.6329,8.14011e-05
16800,302.531,105.009,84.4966,8.14246e-05
16806,302.442,105.086,84.5382,8.14309e-05
16812,302.418,105.107,84.402,8.14544e-05
16818,302.328,105.184,84.4435,8.14608e-05
16824,302.304,105.205,84.3074,8.14843e-05
16830,302.214,105.282,84.3489,8.14906e-05
16836,302.19,105.303,84.2129,8.15141e-05
16842,302.1,105.38,84.2544,8.15205e-05
16848,302.076,105.4,84.1185,8.1544e-05
16854,301.986,105.478,84.1599,8.15504e-05
16860,301.962,105.498,84.0241,8.15739e-05
16866,301.872,105.575,84.0656,8.15803e-05
16872,301.848,105.596,83.9298,8.16039e-05
16878,301.759,105.673,83.9713,8.16102e-05
16884,301.735,105.694,83.8356,8.16338e-05
16890,301.645,105.771,83.877,8.16401e-05
16896,301.621,105.791,83.7415,8.16637e-05
16902,301.531,105.869,83.7829,8.16701e-05
16908,301.507,105.889,83.6474,8.16937e-05
16914,301.418,105.966,83.6888,8.17e-05
16920,301.394,105.987,83.5534,8.17236e-05
16926,301.304,106.064,83.5948,8.173e-05
16932,301.28,106.084,83.4595,8.17536e-05
16938,301.191,106.162,83.5008,8.17599e-05
16944,301.167,106.182,83.3657,8.17836e-05
16950,301.077,106.259,83.407,8.17899e-05
16956,301.054,106.28,83.2719,8.18136e-05
16962,300.964,106.357,83.3132,8.18199e-05
16968,300.94,106.377,83.1782,8.18436e-05
16974,300.851,106.454,83.2194,8.18499e-05
16980,300.827,106.475,83.0845,8.18736e-05
16986,300.737,106.552,83.1258,8.188e-05
16992,300.714,106.572,82.991,8.19037e-05
16998,300.624,106.649,83.0322,8.191e-05
17004,300.6,106.67,82.8975,8.19337e-05
17010,300.511,106.747,82.9387,8.19401e-05
17016,300.487,106.767,82.8041,8.19638e-05
17022,300.398,106.844,82.8452,8.19701e-05
17028,300.374,106.865,82.7107,8.19939e-05
17034,300.285,106.942,82.7518,8.20002e-05
17040,300.261,106.962,82.6174,8.2024e-05
17046,300.171,107.039,82.6585,8.20303e-05
17052,300.148,107.06,82.5242,8.20541e-05
17058,300.058,107.137,82.5653,8.20604e-05
17064,300.035,107.157,82.431,8.20842e-05
17070,299.945,107.234,82.4721,8.20905e-05
17076,299.922,107.254,82.338,8.21143e-05
17082,299.832,107.331,82.379,8.21206e-05
17088,299.809,107.352,82.245,8.21445e-05
17094,299.72,107.428,82.286,8.21508e-05
17100,299.696,107.449,82.152,8.21746e-05
17106,299.607,107.526,82.193,8.21809e-05
17112,299.583,107.546,82.0591,8.22048e-05
17118,299.494,107.623,82.1001,8.22111e-05
17124,299.47,107.643,81.9663,8.2235e-05
17130,299.381,107.72,82.0073,8.22413e-05
17136,299.358,107.741,81.8736,8.22651e-05
17142,299.268,107.817,81.9145,8.22714e-05
17148,299.245,107.838,81.7809,8.22953e-05
17154,299.156,107.915,81.8237,8.23016e-05
17160,299.132,107.935,81.6883,8.23256e-05
17166,299.043,108.012,81.735,8.23319e-05
17172,299.02,108.032,81.5958,8.23558e-05
17178,298.93,108.109,81.6463,8.23621e-05
17184,298.907,108.129,81.5033,8.2386e-05
17190,298.818,108.206,81.5577,8.23923e-05
17196,298.795,108.226,81.4109,8.24163e-05
17202,298.705,108.303,81.4692,8.24226e-05
17208,298.682,108.323,81.3185,8.24465e-05
17214,298.593,108.4,81.3807,8.24528e-05
17220,298.57,108.42,81.2263,8.24768e-05
