time,step,P_cond_W,P_fric_W,scale,frac_wp,frac_tool,tool_pos_x,tool_pos_y,tool_vel_x,tool_vel_y,tool_Tmin,tool_Tmax,wp_Tmin,wp_Tmax,wp_Tavg,contact_iters,rel_force,rel_power
9.000000000000267e-07,60,9.090583050892052e-05,8.370580702272566e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-4.587773504038347e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999978990141445e+02,3.000483951605845e+02,3.000000000000000e+02,3.114811523286027e+02,3.000015941982076e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.150000000000279e-07,61,9.287756722913780e-05,8.245839028058374e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-4.337773504038354e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999978735812646e+02,3.000487701801994e+02,3.000000000000000e+02,3.116380090461631e+02,3.000016337974191e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.300000000000290e-07,62,9.481989377311235e-05,7.994800548377168e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-4.087773504038362e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999978483478346e+02,3.000491093937018e+02,3.000000000000000e+02,3.117919969789911e+02,3.000016728218035e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.450000000000301e-07,63,9.673649376876736e-05,8.021134087499858e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-3.837773504038370e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999978233102567e+02,3.000494218516940e+02,3.000000000000000e+02,3.119433265811823e+02,3.000017113623710e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.600000000000313e-07,64,9.864657418284021e-05,7.995632324157866e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-3.587773504038377e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999977984650163e+02,3.000497362664873e+02,3.000000000000000e+02,3.120933974894222e+02,3.000017498206969e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.750000000000324e-07,65,1.005674576841784e-04,8.004386291391808e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-3.337773504038385e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999977738086794e+02,3.000500501633865e+02,3.000000000000000e+02,3.122436925003548e+02,3.000017885210005e+02,1,0.000000000000000e+00,0.000000000000000e+00
9.900000000000335e-07,66,1.025102853127772e-04,7.988361461949061e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-3.087773504038393e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999977493378908e+02,3.000503612959452e+02,3.000000000000000e+02,3.123950718941140e+02,3.000018276881334e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.005000000000035e-06,67,1.044924518597827e-04,8.177983323299813e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-2.837773504038400e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999977250493714e+02,3.000506841282237e+02,3.000000000000000e+02,3.125487931881895e+02,3.000018676711665e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.020000000000036e-06,68,1.065051428811420e-04,8.089907793471480e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-2.587773504038408e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999977009399171e+02,3.000510082787530e+02,3.000000000000000e+02,3.127045339375601e+02,3.000019082618399e+02,1,0.000000000000000e+00,0.000000000000000e+00
1.035000000000037e-06,69,1.085339156097449e-04,7.990799120773249e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-2.337773504038414e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999976770063965e+02,3.000513180868173e+02,3.000000000000000e+02,3.128612763966469e+02,3.000019491733703e+02,1,0.000000000000000e+00,0.000000000000000e+00
